Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.079752814,0.201523,0.0070113236,-0.022818525,-0.035177547,-0.17273416,-0.014563181,-0.079754334,-0.20151348,-0.0070126827,-0.022755073,0.034352117,-0.17277766,0.01429803,0,0.349008,0.260806,0.275907,0.261494,0.27449,0.261494,0.275907,0.260806,0.277489,0,0.349008,0.260806,0.272641,0.261494,0.271976,0.261494,0.272662,0.260806,0.273525,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.078839072,0.20287453,0.0077695132,-0.02411613,-0.036584619,-0.17458121,-0.012627876,-0.078840585,-0.20286504,-0.0077714253,-0.024052697,0.035606615,-0.17462138,0.012310957,0,0.349008,0.260806,0.275907,0.261494,0.274428,0.261494,0.275804,0.260806,0.277509,0,0.349008,0.260806,0.27258,0.261494,0.271927,0.261494,0.272703,0.260806,0.273566,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.077802128,0.20430464,0.0086820555,-0.025539422,-0.03823514,-0.17655246,-0.010444247,-0.077803634,-0.20429517,-0.0086847578,-0.025476008,0.037041316,-0.17658792,0.010079363,0,0.349008,0.260498,0.275599,0.261186,0.274367,0.261186,0.275702,0.260498,0.277263,0,0.349008,0.260498,0.272518,0.261186,0.271878,0.261186,0.272395,0.260498,0.273258,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.076644596,0.20586511,0.0097153885,-0.027085595,-0.039884604,-0.17870394,-0.0081402691,-0.076707031,-0.20585261,-0.0096573183,-0.027022338,0.038477556,-0.17867515,0.0077276342,0,0.349008,0.260498,0.275496,0.261186,0.274305,0.261186,0.275599,0.260498,0.277263,0,0.349008,0.260498,0.272457,0.261186,0.271828,0.261186,0.272395,0.260498,0.273258,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.075423984,0.20756505,0.010871684,-0.028819027,-0.041696838,-0.18091654,-0.0056561706,-0.075486414,-0.20755259,-0.010814353,-0.028755794,0.04010602,-0.18088378,0.0051926844,0,0.349008,0.260498,0.275394,0.261186,0.274243,0.261186,0.275445,0.260498,0.277263,0,0.349008,0.260498,0.272395,0.261186,0.271779,0.261186,0.272395,0.260498,0.273258,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.074142793,0.20939408,0.01214913,-0.030676286,-0.043509638,-0.1832494,-0.0030512248,-0.074142664,-0.20932818,-0.01209622,-0.030613755,0.04173134,-0.18327303,0.0024855641,0,0.349008,0.260252,0.275291,0.26094,0.273997,0.26094,0.275291,0.260252,0.276955,0,0.349008,0.260252,0.272149,0.26094,0.271471,0.26094,0.272149,0.260252,0.273011,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.072674563,0.21131669,0.013555509,-0.032784647,-0.04531505,-0.18576066,-0.00023041866,-0.072738516,-0.2112987,-0.013558552,-0.032657988,0.043358836,-0.1857192,-0.00040260139,0,0.349008,0.260252,0.275229,0.26094,0.273997,0.260854,0.275414,0.260166,0.277078,0,0.349008,0.260166,0.27221,0.260854,0.271594,0.260854,0.27221,0.260166,0.273073,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.071144299,0.21331714,0.015145534,-0.035018181,-0.047323516,-0.1883337,0.0027166632,-0.071208261,-0.21329913,-0.015149599,-0.034890531,0.045121233,-0.18828689,-0.003395812,-0,0.349008,0.260068,0.275168,0.260755,0.27375,0.260767,0.275044,0.26008,0.276708,-0,0.349008,0.26008,0.271902,0.260767,0.271225,0.260767,0.271902,0.26008,0.272765,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.069492695,0.215508,0.016855,-0.037436848,-0.049334132,-0.19096518,0.0057834736,-0.069556639,-0.21549004,-0.016861167,-0.037309256,0.046885649,-0.19100504,-0.0065692846,0,0.349008,0.259945,0.275106,0.260632,0.273874,0.260681,0.275168,0.259994,0.276831,0,0.349008,0.259994,0.271964,0.260681,0.271348,0.260681,0.271964,0.259994,0.272826,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.067776212,0.2177932,0.0187537,-0.040107039,-0.051337947,-0.19371386,0.0090078934,-0.067779141,-0.2177754,-0.018760668,-0.039979501,0.048643617,-0.19371732,-0.0099017541,0,0.349008,0.259823,0.275044,0.260509,0.273504,0.260595,0.274798,0.259908,0.2764,0,0.349008,0.259908,0.271594,0.260595,0.270917,0.260595,0.271594,0.259908,0.272457,0,0,0
