Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.018678,0.177852,0.009491,-0.141847,-0.032717,-0.113284,0.007691,-0.018678,-0.177852,-0.009491,-0.141786,0.031893,-0.113345,-0.007996,0.0,0.349008,0.260806,0.275907,0.261494,0.27449,0.261494,0.275907,0.260806,0.277489,0.0,0.349008,0.260806,0.272641,0.261494,0.271976,0.261494,0.272662,0.260806,0.273525,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.017762,0.179139,0.010254,-0.143132,-0.034121,-0.115118,0.009583,-0.017762,-0.179139,-0.010254,-0.143071,0.033145,-0.115179,-0.009949,0.0,0.349008,0.260806,0.275907,0.261494,0.274428,0.261494,0.275804,0.260806,0.277509,0.0,0.349008,0.260806,0.27258,0.261494,0.271927,0.261494,0.272703,0.260806,0.273566,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.016724,0.180487,0.01117,-0.14454,-0.03577,-0.117075,0.011719,-0.016724,-0.180487,-0.01117,-0.144479,0.034579,-0.117136,-0.012146,0.0,0.349008,0.260498,0.275599,0.261186,0.274367,0.261186,0.275702,0.260498,0.277263,0.0,0.349008,0.260498,0.272518,0.261186,0.271878,0.261186,0.272395,0.260498,0.273258,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.015565,0.181958,0.012207,-0.14607,-0.037418,-0.119215,0.013978,-0.015626,-0.181958,-0.012146,-0.146009,0.036014,-0.119215,-0.014466,0.0,0.349008,0.260498,0.275496,0.261186,0.274305,0.261186,0.275599,0.260498,0.277263,0.0,0.349008,0.260498,0.272457,0.261186,0.271828,0.261186,0.272395,0.260498,0.273258,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.014344,0.183552,0.013367,-0.147784,-0.039229,-0.121416,0.016419,-0.014405,-0.183552,-0.013306,-0.147723,0.037642,-0.121416,-0.016969,0.0,0.349008,0.260498,0.275394,0.261186,0.274243,0.261186,0.275445,0.260498,0.277263,0.0,0.349008,0.260498,0.272395,0.261186,0.271779,0.261186,0.272395,0.260498,0.273258,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.013062,0.185268,0.014649,-0.149621,-0.04104,-0.12374,0.018983,-0.013062,-0.185207,-0.014588,-0.149559,0.03927,-0.123801,-0.019654,0.0,0.349008,0.260252,0.275291,0.26094,0.273997,0.26094,0.275291,0.260252,0.276955,0.0,0.349008,0.260252,0.272149,0.26094,0.271471,0.26094,0.272149,0.260252,0.273011,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.011597,0.187046,0.016053,-0.151702,-0.042851,-0.126247,0.021791,-0.011658,-0.187046,-0.016053,-0.15158,0.040898,-0.126247,-0.022523,0.0,0.349008,0.260252,0.275229,0.26094,0.273997,0.260854,0.275414,0.260166,0.277078,0.0,0.349008,0.260166,0.27221,0.260854,0.271594,0.260854,0.27221,0.260166,0.273073,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.010071,0.188885,0.01764,-0.153906,-0.044866,-0.128816,0.024721,-0.010132,-0.188885,-0.01764,-0.153783,0.042668,-0.128816,-0.025514,-0.0,0.349008,0.260068,0.275168,0.260755,0.27375,0.260767,0.275044,0.26008,0.276708,-0.0,0.349008,0.26008,0.271902,0.260767,0.271225,0.260767,0.271902,0.26008,0.272765,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.008423,0.190908,0.019349,-0.156294,-0.046881,-0.131446,0.027773,-0.008484,-0.190908,-0.019349,-0.156171,0.044439,-0.131538,-0.028688,0.0,0.349008,0.259945,0.275106,0.260632,0.273874,0.260681,0.275168,0.259994,0.276831,0.0,0.349008,0.259994,0.271964,0.260681,0.271348,0.260681,0.271964,0.259994,0.272826,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,-0.006714,0.192993,0.021241,-0.158927,-0.048896,-0.134199,0.031008,-0.006714,-0.192993,-0.021241,-0.158804,0.046209,-0.13426,-0.032046,0.0,0.349008,0.259823,0.275044,0.260509,0.273504,0.260595,0.274798,0.259908,0.2764,0.0,0.349008,0.259908,0.271594,0.260595,0.270917,0.260595,0.271594,0.259908,0.272457,0.0,0.0,0.0,
